Time,Source_IP,Destination_IP,Source_Port,Destination_Port,MQTT_Type,MQTT_Topic,MQTT_Payload,Temperature (°C),Humidity (%),Packet_Length,Protocol,Dir,Flgs,SrcBytes,DstBytes,Load,Loss,Jitter,SrcGap,DstGap,SIntPkt,DIntPkt,SIntPktAct,DIntPktAct,sMaxPktSz,dMaxPktSz,sMinPktSz,dMinPktSz,Dur,Trans,TotPkts,TotBytes,Rate,Label
1741246434,192.168.246.166,192.168.246.182,23358,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,1.653975364,0.003006935,0.003006935,0.003006935,0.003006935,0.003006935,0.003006935,28,28,28,28,0.003006935,1,1,56,321.8605994,1
1741246434,192.168.246.166,192.168.246.182,23563,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,3.802963929,0.003607988,0.003607988,0.003607988,0.003607988,0.003607988,0.003607988,28,28,28,28,0.003607988,1,1,56,269.6880097,1
1741246434,192.168.246.166,192.168.246.182,23402,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,1.52407301,0.000824928,0.000824928,0.000824928,0.000824928,0.000824928,0.000824928,28,28,28,28,0.000824928,1,1,56,1081.164905,1
1741246434,192.168.246.166,192.168.246.182,23583,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,4.245761644,0.000468969,0.000468969,0.000468969,0.000468969,0.000468969,0.000468969,28,28,28,28,0.000468969,1,1,56,1757.563933,1
1741246434,192.168.246.166,192.168.246.182,23391,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,1.636185785,0.000302076,0.000302076,0.000302076,0.000302076,0.000302076,0.000302076,28,28,28,28,0.000302076,1,1,56,2487.089891,1
1741246434,192.168.246.166,192.168.246.182,23444,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,0.516012284,0.000468016,0.000468016,0.000468016,0.000468016,0.000468016,0.000468016,28,28,28,28,0.000468016,1,1,56,1760.514809,1
1741246434,192.168.246.166,192.168.246.182,23601,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,3.664613249,0.000468016,0.000468016,0.000468016,0.000468016,0.000468016,0.000468016,28,28,28,28,0.000468016,1,1,56,1760.514809,1
1741246434,192.168.246.166,192.168.246.182,23638,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,1.6617736,0.00345397,0.00345397,0.00345397,0.00345397,0.00345397,0.00345397,28,28,28,28,0.00345397,1,1,56,281.3754794,1
1741246435,192.168.246.166,192.168.246.182,23545,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0018,28,28,5.6,1,1.404038885,0.008568048,0.008568048,0.008568048,0.008568048,0.008568048,0.008568048,28,28,28,28,0.008568048,1,1,56,115.3662214,1
1741246435,192.168.246.166,192.168.246.182,23462,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0018,28,28,5.6,0,2.310445296,0.008383989,0.008383989,0.008383989,0.008383989,0.008383989,0.008383989,28,28,28,28,0.008383989,1,1,56,117.8690779,1
1741246435,192.168.246.166,192.168.246.182,23684,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,0.577679214,0.000227213,0.000227213,0.000227213,0.000227213,0.000227213,0.000227213,28,28,28,28,0.000227213,1,1,56,3056.114175,1
1741246435,192.168.246.166,192.168.246.182,23396,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,4.222078923,0.001935005,0.001935005,0.001935005,0.001935005,0.001935005,0.001935005,28,28,28,28,0.001935005,1,1,56,491.3992386,1
1741246435,192.168.246.166,192.168.246.182,23658,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,4.722974399,4.10E-05,4.10E-05,4.10E-05,4.10E-05,4.10E-05,4.10E-05,28,28,28,28,4.10E-05,1,1,56,7091.796431,1
1741246435,192.168.246.166,192.168.246.182,23633,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,2.240679457,0.000430107,0.000430107,0.000430107,0.000430107,0.000430107,0.000430107,28,28,28,28,0.000430107,1,1,56,1886.411196,1
1741246435,192.168.246.166,192.168.246.182,23615,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,1.132689761,0.000608206,0.000608206,0.000608206,0.000608206,0.000608206,0.000608206,28,28,28,28,0.000608206,1,1,56,1412.018945,1
1741246435,192.168.246.166,192.168.246.182,23654,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,1.406641713,0.00820899,0.00820899,0.00820899,0.00820899,0.00820899,0.00820899,28,28,28,28,0.00820899,1,1,56,120.3515696,1
1741246435,192.168.246.166,192.168.246.182,23681,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,0.378870461,0.000329018,0.000329018,0.000329018,0.000329018,0.000329018,0.000329018,28,28,28,28,0.000329018,1,1,56,2330.906491,1
1741246435,192.168.246.166,192.168.246.182,23578,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,1.363102493,0.000945091,0.000945091,0.000945091,0.000945091,0.000945091,0.000945091,28,28,28,28,0.000945091,1,1,56,956.8542482,1
1741246435,192.168.246.166,192.168.246.182,23733,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,0.036851543,0.008811951,0.008811951,0.008811951,0.008811951,0.008811951,0.008811951,28,28,28,28,0.008811951,1,1,56,112.2088795,1
1741246435,192.168.246.166,192.168.246.182,23523,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,2.532743405,0.009423018,0.009423018,0.009423018,0.009423018,0.009423018,0.009423018,28,28,28,28,0.009423018,1,1,56,105.0087328,1
1741246435,192.168.246.166,192.168.246.182,23719,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,0.646317492,0.008270025,0.008270025,0.008270025,0.008270025,0.008270025,0.008270025,28,28,28,28,0.008270025,1,1,56,119.4739526,1
1741246435,192.168.246.166,192.168.246.182,23614,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,4.91573456,0.0004251,0.0004251,0.0004251,0.0004251,0.0004251,0.0004251,28,28,28,28,0.0004251,1,1,56,1904.397978,1
1741246435,192.168.246.166,192.168.246.182,23659,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,2.366397483,0.00180006,0.00180006,0.00180006,0.00180006,0.00180006,0.00180006,28,28,28,28,0.00180006,1,1,56,526.2990941,1
1741246435,192.168.246.166,192.168.246.182,23774,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,4.516442821,0.000111103,0.000111103,0.000111103,0.000111103,0.000111103,0.000111103,28,28,28,28,0.000111103,1,1,56,4737.022808,1
1741246435,192.168.246.166,192.168.246.182,23675,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,0.377310303,0.000170946,0.000170946,0.000170946,0.000170946,0.000170946,0.000170946,28,28,28,28,0.000170946,1,1,56,3690.77068,1
1741246435,192.168.246.166,192.168.246.182,23811,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,4.569410051,0.007507086,0.007507086,0.007507086,0.007507086,0.007507086,0.007507086,28,28,28,28,0.007507086,1,1,56,131.456385,1
1741246435,192.168.246.166,192.168.246.182,23712,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,0.187754754,4.60E-05,4.60E-05,4.60E-05,4.60E-05,4.60E-05,4.60E-05,28,28,28,28,4.60E-05,1,1,56,6848.621492,1
1741246435,192.168.246.166,192.168.246.182,23836,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,0.068127774,0.000455856,0.000455856,0.000455856,0.000455856,0.000455856,0.000455856,28,28,28,28,0.000455856,1,1,56,1799.02604,1
1741246435,192.168.246.166,192.168.246.182,23759,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,2.893776718,0.005716085,0.005716085,0.005716085,0.005716085,0.005716085,0.005716085,28,28,28,28,0.005716085,1,1,56,171.9369516,1
1741246435,192.168.246.166,192.168.246.182,23879,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,3.288653804,0.000293016,0.000293016,0.000293016,0.000293016,0.000293016,0.000293016,28,28,28,28,0.000293016,1,1,56,2544.422864,1
1741246435,192.168.246.166,192.168.246.182,23850,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,0.453164632,0.00137496,0.00137496,0.00137496,0.00137496,0.00137496,0.00137496,28,28,28,28,0.00137496,1,1,56,677.9845127,1
1741246435,192.168.246.166,192.168.246.182,23786,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,0.527484288,0.006481886,0.006481886,0.006481886,0.006481886,0.006481886,0.006481886,28,28,28,28,0.006481886,1,1,56,151.9321382,1
1741246435,192.168.246.166,192.168.246.182,23895,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,3.603067555,0.000525951,0.000525951,0.000525951,0.000525951,0.000525951,0.000525951,28,28,28,28,0.000525951,1,1,56,1597.568155,1
1741246435,192.168.246.166,192.168.246.182,23803,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,0.261300219,0.000317097,0.000317097,0.000317097,0.000317097,0.000317097,0.000317097,28,28,28,28,0.000317097,1,1,56,2397.525503,1
1741246435,192.168.246.166,192.168.246.182,23625,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,0.149136799,0.000259876,0.000259876,0.000259876,0.000259876,0.000259876,0.000259876,28,28,28,28,0.000259876,1,1,56,2778.732958,1
1741246435,192.168.246.166,192.168.246.182,23898,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,1.291458562,0.001672029,0.001672029,0.001672029,0.001672029,0.001672029,0.001672029,28,28,28,28,0.001672029,1,1,56,564.3246925,1
1741246435,192.168.246.166,192.168.246.182,23857,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,2.143737626,0.001672029,0.001672029,0.001672029,0.001672029,0.001672029,0.001672029,28,28,28,28,0.001672029,1,1,56,564.3246925,1
1741246435,192.168.246.166,192.168.246.182,23575,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,0.594319779,0.001582861,0.001582861,0.001582861,0.001582861,0.001582861,0.001582861,28,28,28,28,0.001582861,1,1,56,594.2261611,1
1741246435,192.168.246.166,192.168.246.182,23810,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,1.465034968,0.000182867,0.000182867,0.000182867,0.000182867,0.000182867,0.000182867,28,28,28,28,0.000182867,1,1,56,3535.229711,1
1741246435,192.168.246.166,192.168.246.182,23887,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,0.04120034,0.005573988,0.005573988,0.005573988,0.005573988,0.005573988,0.005573988,28,28,28,28,0.005573988,1,1,56,176.2428836,1
1741246435,192.168.246.166,192.168.246.182,23882,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,4.71460353,0.000137091,0.000137091,0.000137091,0.000137091,0.000137091,0.000137091,28,28,28,28,0.000137091,1,1,56,4217.795433,1
1741246436,192.168.246.166,192.168.246.182,23852,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,2.689173892,6.39E-05,6.39E-05,6.39E-05,6.39E-05,6.39E-05,6.39E-05,28,28,28,28,6.39E-05,1,1,56,6101.423504,1
1741246436,192.168.246.166,192.168.246.182,23893,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,0.121143524,0.000571966,0.000571966,0.000571966,0.000571966,0.000571966,0.000571966,28,28,28,28,0.000571966,1,1,56,1488.170153,1
1741246436,192.168.246.166,192.168.246.182,23909,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,4.975834292,0.001724958,0.001724958,0.001724958,0.001724958,0.001724958,0.001724958,28,28,28,28,0.001724958,1,1,56,547.95769,1
1741246436,192.168.246.166,192.168.246.182,23989,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,2.174258277,0.001724958,0.001724958,0.001724958,0.001724958,0.001724958,0.001724958,28,28,28,28,0.001724958,1,1,56,547.95769,1
1741246436,192.168.246.166,192.168.246.182,23843,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,1.913640295,0.001194954,0.001194954,0.001194954,0.001194954,0.001194954,0.001194954,28,28,28,28,0.001194954,1,1,56,772.2282513,1
1741246436,192.168.246.166,192.168.246.182,23965,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,2.348290597,0.004209042,0.004209042,0.004209042,0.004209042,0.004209042,0.004209042,28,28,28,28,0.004209042,1,1,56,232.0701664,1
1741246436,192.168.246.166,192.168.246.182,23954,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,3.033069709,0.005781889,0.005781889,0.005781889,0.005781889,0.005781889,0.005781889,28,28,28,28,0.005781889,1,1,56,170.0134101,1
1741246436,192.168.246.166,192.168.246.182,24040,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,2.89284508,0.006428957,0.006428957,0.006428957,0.006428957,0.006428957,0.006428957,28,28,28,28,0.006428957,1,1,56,153.1638211,1
1741246436,192.168.246.166,192.168.246.182,24038,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,4.699696222,0.001091957,0.001091957,0.001091957,0.001091957,0.001091957,0.001091957,28,28,28,28,0.001091957,1,1,56,838.9563739,1
1741246436,192.168.246.166,192.168.246.182,24071,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,3.874650207,0.00035882,0.00035882,0.00035882,0.00035882,0.00035882,0.00035882,28,28,28,28,0.00035882,1,1,56,2179.504128,1
1741246436,192.168.246.166,192.168.246.182,23793,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,3.793909467,0.002916813,0.002916813,0.002916813,0.002916813,0.002916813,0.002916813,28,28,28,28,0.002916813,1,1,56,331.4756447,1
1741246436,192.168.246.166,192.168.246.182,24010,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,4.98834762,0.004081011,0.004081011,0.004081011,0.004081011,0.004081011,0.004081011,28,28,28,28,0.004081011,1,1,56,239.1766114,1
1741246436,192.168.246.166,192.168.246.182,23805,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,0.488180732,0.001404047,0.001404047,0.001404047,0.001404047,0.001404047,0.001404047,28,28,28,28,0.001404047,1,1,56,664.8728343,1
1741246436,192.168.246.166,192.168.246.182,24015,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,0.58604803,0.005485058,0.005485058,0.005485058,0.005485058,0.005485058,0.005485058,28,28,28,28,0.005485058,1,1,56,179.0491755,1
1741246436,192.168.246.166,192.168.246.182,24011,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,2.663000554,0.001404047,0.001404047,0.001404047,0.001404047,0.001404047,0.001404047,28,28,28,28,0.001404047,1,1,56,664.8728343,1
1741246436,192.168.246.166,192.168.246.182,23933,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,1.556610121,0.005485058,0.005485058,0.005485058,0.005485058,0.005485058,0.005485058,28,28,28,28,0.005485058,1,1,56,179.0491755,1
1741246436,192.168.246.166,192.168.246.182,23996,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,3.917717798,0.003760099,0.003760099,0.003760099,0.003760099,0.003760099,0.003760099,28,28,28,28,0.003760099,1,1,56,259.0606856,1
1741246436,192.168.246.166,192.168.246.182,23752,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,0.741359428,0.005436897,0.005436897,0.005436897,0.005436897,0.005436897,0.005436897,28,28,28,28,0.005436897,1,1,56,180.6065653,1
1741246436,192.168.246.166,192.168.246.182,23729,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,1.143844078,0.003544807,0.003544807,0.003544807,0.003544807,0.003544807,0.003544807,28,28,28,28,0.003544807,1,1,56,274.3629171,1
1741246436,192.168.246.166,192.168.246.182,24009,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,3.88181085,0.005178928,0.005178928,0.005178928,0.005178928,0.005178928,0.005178928,28,28,28,28,0.005178928,1,1,56,189.4323864,1
1741246436,192.168.246.166,192.168.246.182,24098,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,1.018402937,0.005178928,0.005178928,0.005178928,0.005178928,0.005178928,0.005178928,28,28,28,28,0.005178928,1,1,56,189.4323864,1
1741246436,192.168.246.166,192.168.246.182,24006,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,1.495346769,0.003431082,0.003431082,0.003431082,0.003431082,0.003431082,0.003431082,28,28,28,28,0.003431082,1,1,56,283.1993323,1
1741246436,192.168.246.166,192.168.246.182,24056,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,0.135793028,0.000625849,0.000625849,0.000625849,0.000625849,0.000625849,0.000625849,28,28,28,28,0.000625849,1,1,56,1377.69745,1
1741246436,192.168.246.166,192.168.246.182,24147,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,0.082304221,0.000155926,0.000155926,0.000155926,0.000155926,0.000155926,0.000155926,28,28,28,28,0.000155926,1,1,56,3907.383283,1
1741246436,192.168.246.166,192.168.246.182,23846,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,3.68820748,0.00023818,0.00023818,0.00023818,0.00023818,0.00023818,0.00023818,28,28,28,28,0.00023818,1,1,56,2957.003742,1
1741246436,192.168.246.166,192.168.246.182,24123,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,4.830386227,0.005831003,0.005831003,0.005831003,0.005831003,0.005831003,0.005831003,28,28,28,28,0.005831003,1,1,56,168.6055408,1
1741246436,192.168.246.166,192.168.246.182,24062,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,0.858480819,5.29E-05,5.29E-05,5.29E-05,5.29E-05,5.29E-05,5.29E-05,28,28,28,28,5.29E-05,1,1,56,6538.985368,1
1741246436,192.168.246.166,192.168.246.182,24161,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,1.86522463,0.001296043,0.001296043,0.001296043,0.001296043,0.001296043,0.001296043,28,28,28,28,0.001296043,1,1,56,716.310111,1
1741246436,192.168.246.166,192.168.246.182,24171,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,1.892446073,0.001416922,0.001416922,0.001416922,0.001416922,0.001416922,0.001416922,28,28,28,28,0.001416922,1,1,56,659.229844,1
1741246436,192.168.246.166,192.168.246.182,24221,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,4.661411113,0.005047083,0.005047083,0.005047083,0.005047083,0.005047083,0.005047083,28,28,28,28,0.005047083,1,1,56,194.2848054,1
1741246436,192.168.246.166,192.168.246.182,24104,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,2.719398896,0.002191067,0.002191067,0.002191067,0.002191067,0.002191067,0.002191067,28,28,28,28,0.002191067,1,1,56,436.4778999,1
1741246436,192.168.246.166,192.168.246.182,24230,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,1.28796849,0.000324011,0.000324011,0.000324011,0.000324011,0.000324011,0.000324011,28,28,28,28,0.000324011,1,1,56,2358.43022,1
1741246436,192.168.246.166,192.168.246.182,24245,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,3.355515196,0.000674009,0.000674009,0.000674009,0.000674009,0.000674009,0.000674009,28,28,28,28,0.000674009,1,1,56,1291.974102,1
1741246436,192.168.246.166,192.168.246.182,24255,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,4.7189817,0.004580021,0.004580021,0.004580021,0.004580021,0.004580021,0.004580021,28,28,28,28,0.004580021,1,1,56,213.6742592,1
1741246436,192.168.246.166,192.168.246.182,24168,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,3.582174349,0.004576921,0.004576921,0.004576921,0.004576921,0.004576921,0.004576921,28,28,28,28,0.004576921,1,1,56,213.8158633,1
1741246436,192.168.246.166,192.168.246.182,24355,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,3.207746492,0.000530958,0.000530958,0.000530958,0.000530958,0.000530958,0.000530958,28,28,28,28,0.000530958,1,1,56,1584.891105,1
1741246436,192.168.246.166,192.168.246.182,24370,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,2.31792694,0.000460863,0.000460863,0.000460863,0.000460863,0.000460863,0.000460863,28,28,28,28,0.000460863,1,1,56,1782.966246,1
1741246436,192.168.246.166,192.168.246.182,24334,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,0.958570242,0.001223087,0.001223087,0.001223087,0.001223087,0.001223087,0.001223087,28,28,28,28,0.001223087,1,1,56,755.8080195,1
1741246436,192.168.246.166,192.168.246.182,24316,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,2.219480711,7.99E-05,7.99E-05,7.99E-05,7.99E-05,7.99E-05,7.99E-05,28,28,28,28,7.99E-05,1,1,56,5559.563878,1
1741246436,192.168.246.166,192.168.246.182,24285,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,1.065288909,0.006445885,0.006445885,0.006445885,0.006445885,0.006445885,0.006445885,28,28,28,28,0.006445885,1,1,56,152.7677381,1
1741246437,192.168.246.166,192.168.246.182,24403,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,0.685420379,0.000350952,0.000350952,0.000350952,0.000350952,0.000350952,0.000350952,28,28,28,28,0.000350952,1,1,56,2217.530182,1
1741246437,192.168.246.166,192.168.246.182,24425,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,1.50155612,0.000706911,0.000706911,0.000706911,0.000706911,0.000706911,0.000706911,28,28,28,28,0.000706911,1,1,56,1239.293915,1
1741246437,192.168.246.166,192.168.246.182,24265,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,2.358957735,0.003186941,0.003186941,0.003186941,0.003186941,0.003186941,0.003186941,28,28,28,28,0.003186941,1,1,56,304.2342273,1
1741246437,192.168.246.166,192.168.246.182,24443,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,4.642784548,0.009613037,0.009613037,0.009613037,0.009613037,0.009613037,0.009613037,28,28,28,28,0.009613037,1,1,56,102.9544095,1
1741246437,192.168.246.166,192.168.246.182,24286,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,0.553906594,0.003615141,0.003615141,0.003615141,0.003615141,0.003615141,0.003615141,28,28,28,28,0.003615141,1,1,56,269.1687941,1
1741246437,192.168.246.166,192.168.246.182,24422,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,0.958713409,0.001819134,0.001819134,0.001819134,0.001819134,0.001819134,0.001819134,28,28,28,28,0.001819134,1,1,56,521.0684224,1
1741246437,192.168.246.166,192.168.246.182,24394,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,2.860184706,0.001289845,0.001289845,0.001289845,0.001289845,0.001289845,0.001289845,28,28,28,28,0.001289845,1,1,56,719.5049451,1
1741246437,192.168.246.166,192.168.246.182,24387,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,3.308121386,0.004366875,0.004366875,0.004366875,0.004366875,0.004366875,0.004366875,28,28,28,28,0.004366875,1,1,56,223.8701706,1
1741246437,192.168.246.166,192.168.246.182,24361,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,4.612373246,0.000666142,0.000666142,0.000666142,0.000666142,0.000666142,0.000666142,28,28,28,28,0.000666142,1,1,56,1305.2419,1
1741246437,192.168.246.166,192.168.246.182,24484,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,0.107020024,0.003829002,0.003829002,0.003829002,0.003829002,0.003829002,0.003829002,28,28,28,28,0.003829002,1,1,56,254.5175348,1
1741246437,192.168.246.166,192.168.246.182,24542,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,1.560789917,0.005588055,0.005588055,0.005588055,0.005588055,0.005588055,0.005588055,28,28,28,28,0.005588055,1,1,56,175.8070308,1
1741246437,192.168.246.166,192.168.246.182,24468,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,0,2.657067867,0.000459909,0.000459909,0.000459909,0.000459909,0.000459909,0.000459909,28,28,28,28,0.000459909,1,1,56,1786.003111,1
1741246437,192.168.246.166,192.168.246.182,24513,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,3.394218859,0.000662088,0.000662088,0.000662088,0.000662088,0.000662088,0.000662088,28,28,28,28,0.000662088,1,1,56,1312.183741,1
1741246437,192.168.246.166,192.168.246.182,24471,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,2.852647089,0.000702143,0.000702143,0.000702143,0.000702143,0.000702143,0.000702143,28,28,28,28,0.000702143,1,1,56,1246.66095,1
1741246437,192.168.246.166,192.168.246.182,24555,1883,14,N/A,N/A,N/A,N/A,56,MQTT,Inbound,0x0019,28,28,5.6,1,0.604572407,0.00051403,0.00051403,0.00051403,0.00051403,0.00051403,0.00051403,28,28,28,28,0.00051403,1,1,56,1628.583712,1
